,id,name,text,len,processed,title1
1995,1594,news20,newsweeder  learning to filter netnews  in proceedings of the twelfth international conference on machine learning  pages                   #dataset from the libsvm data repository   preprocessing  first       training testing split  also see  news   news20,6,"['news20', 'netnew', 'proceeding_conference', 'machine', 'page', 'testing', 'split', 'news']",['news20']
1996,492,newton_hema, data on fluctuating proportions of marked cells in marrow from heterozygous safari cats from a study of early hematopoiesis   the data included below are    time series of proportions of marked progenitor cells from the bone marrow of the hybrid safari cat   these data come from experiments done by j  l  abkowitz and colleagues at the university of washington  seattle     there are four columns and a total of     records  the first column is an id for the cat in the study  the second colum records the time  in weeks from the start of monitoring  that the measurement from marrow is recorded  the third column gives the percent of domestic type progenitor cells observed in a sample of cells at that time  the fourth column gives the sample size at that time  i e  the number of progenitor cells analyzed   for background on the data  see    abkowitz et al         blood                 abkowitz et al         pnas                  abkowitz et al        blood                  guttorp et al         ima j  math  app  med  bio                 these particular data are used in an analysis by newton et al         stochastic modeling of early hematopoiesis    newton hema newton_hema,11,"['newton_hema', 'proportion', 'cell', 'marrow', 'cat', 'hematopoiesis', 'series', 'proportion', 'progenitor', 'cell', 'bone', 'marrow', 'abkowitz', 'colleague', 'total', 'record', 'cat', 'colum', 'week', 'start', 'measurement', 'percent', 'progenitor', 'cell', 'cell', 'size', 'progenitor', 'cell', 'background', 'blood', 'analysis', 'modeling', 'hematopoiesis']",['newton_hema']
1997,42143,nfl_games,nfl games nfl games nfl_games,9,['nfl_games'],['nfl_games']
1998,508,nflpass,   please cite           national football league passes      dataset listing all time nfl passers through      by the nfl passing efficiency rating   associated passing statistics from which this rating is computed are included     the dataset lists statistics for    players  the first    are the top    all time career best rating leaders recognized by the nfl  the   th player  otto graham  has statistics which include his performance in the all america football conference             which is not recognized by the nfl  the statistics given are current through the      regular season  only passers with a minimum of       career passing attempts are included     the nfl describes how to compute its rating in its      document  national football league passer rating system       park avenue  new york  ny                             through the use of tables  no formula is explicitly stated for rating  but  examining the tables in the  national  football league passer rating system  one can infer that nfl passer rating is       completion percentage              touchdown percentage                 interception percentage             yards attempts          where it is understood that the values within each set of square brackets are  truncated to be no smaller than zero and no larger than         this implies a  minimal rating of   and a maximal rating of       or about        if          lt      completion percentage    lt               lt      touchdown percentage     lt                 lt      interception percentage  lt              lt          yards per attempt    lt           which is true of most passers having a reasonable number of passing attempts   then the rating formula simplifies to             completion percentage       touchdown percentage        interception percentage       yards attempt          see johnson               note that the weights on interception percentage and  yards per attempt are greatest in magnitude  closely followed by touchdown  percentage  the weight on completion percentage is a distant fourth in  magnitude       ### classroom use of this data     using the nfl data from meserole         for which the above inequalities  hold  one can uncover  at least approximately  the simplified rating formula  using multiple regression  students can be told that nfl rating is  based on  performance standards established for completion percentage  average gain   touchdown percentage and interception percentage   meserole          but the  actual formula for rating is not widely publicized  once the rating formula is  uncovered  one can see the relative weights that the nfl assigns to these four  performance standards  see barra and neyer        for an alternative   also  by  citing unusual passers who don t satisfy the above inequalities an instructor  can remind students of the dangers of extrapolation when building regression  models  here are a few such unusual passers     name   attempts completions yards touchdowns interceptions rating    rypien                                                            marshall                                                          muster                                                              the data for arthur marshall  a wide receiver for denver  and for brad muster   a full back for chicago are from the      season  the data for quarterback mark  rypien is for his performance at one point during the      season  see  usa  today   thursday september            c      one might also try tracking down the passing  not receiving   records of jerry  rice for the      season as he apparently threw for a touchdown in the regular  season finale     ### variables  from left to right     passing attempts    passing completions    passing yards    touchdowns by passing    interceptions    nfl rating  usually to the nearest tenth  sometimes to the nearest hundredth to eliminate ties that would result when only given to the nearest tenth     name of nfl player        ### references  barra  a  and neyer  r           when rating quarterbacks  yards per throw  matters    the wall street journal   friday  november     b      johnson  r           rating quarterbacks  an amplification    the college  mathematics journal   vol      no     p          johnson  r           how does the nfl rate the passing ability of  quarterbacks     the college mathematics journal   vol      no     pp              meserole  m   editor           the      information please sports almanac    p       nflpass nflpass,7,"['nflpass', 'passer', 'efficiency', 'rating', 'statistic', 'rating', 'statistic', 'player', 'top', 'career', 'rating', 'leader', 'statistic', 'performance', 'statistic', 'season', 'passer', 'minimum', 'career', 'attempt', 'rating', 'document', 'rating', 'system', 'use', 'table', 'formula', 'rating', 'table', 'rating', 'system', 'rating', 'completion', 'percentage', 'touchdown', 'percentage', 'interception', 'percentage', 'yard', 'attempt', 'bracket', 'rating', 'rating', 'completion', 'percentage', 'percentage', 'interception', 'percentage', 'yard', 'attempt', 'passer', 'attempt', 'rating', 'formula', 'simplifie', 'completion', 'percentage', 'touchdown', 'percentage', 'interception', 'percentage', 'yard', 'weight', 'interception', 'percentage', 'yard', 'attempt', 'magnitude', 'touchdown', 'percentage', 'weight', 'completion', 'percentage', 'magnitude', 'classroom', 'use', 'inequality', 'rating', 'formula', 'student', 'rating', 'performance', 'standard', 'completion', 'percentage', 'gain', 'touchdown', 'percentage', 'interception', 'percentage', 'formula', 'rating', 'rating', 'formula', 'weight', 'performance', 'standard', 'passer', 'inequality', 'instructor', 'student', 'danger', 'extrapolation', 'passer', 'completion', 'yard', 'interception', 'rating', 'receiver', 'back', 'season', 'performance', 'season', 'today', 'record', 'season', 'touchdown', 'season', 'finale', 'attempt', 'completion', 'yard', 'touchdown', 'interception', 'rating', 'tenth', 'tie', 'reference', 'neyer', 'rating', 'yard', 'throw', 'matter', 'rating', 'quarterback', 'amplification', 'college', 'ability', 'quarterback', 'sport', 'almanac', 'nflpass', 'nflpass']",['nflpass']
1999,547,no2, the data are a subsample of     observations from a data set that originate in a study where air pollution at a road is related to traffic volume and meteorological variables  collected by the norwegian public roads administration  the response variable  column    consist of hourly values of the logarithm of the concentration of no   particles   measured at alnabru in oslo  norway  between october      and august         the predictor variables  columns   to    are the logarithm of the number of cars per hour  temperature       meter above ground  degree c   wind speed  meters second   the temperature difference between        and       meters above ground  degree c   wind direction  degrees between   and       hour of day and day number from october          no  no2,3,"['no2', 'subsample', 'observation', 'air', 'pollution', 'road', 'traffic', 'volume', 'administration', 'response', 'logarithm', 'concentration', 'alnabru', 'predictor', 'logarithm', 'car', 'hour', 'temperature', 'meter', 'ground', 'wind_speed', 'meter', 'temperature', 'difference', 'meter', 'ground', 'wind', 'direction', 'hour', 'day', 'day']",['no2']
2000,1486,nomao,   source     uci        please cite    laurent candillier and vincent lemaire  design and analysis of the nomao challenge   active learning in the real world  in  proceedings of the alra   active learning in real world applications  workshop ecml pkdd       friday  september           bristol  uk        data set title   nomao data set          abstract    nomao collects data about places  name  phone  localization     from many sources  deduplication consists in detecting what data refer to the same place  instances in the dataset compare   spots        data set characteristics         univariate    area  computer    attribute characteristics  real    associated tasks  classification    missing values   yes         source      a  original owner of database  name   phone   snail address   email address    nomao                           avenue jean rieux        toulouse   challenge     nomao com    b  donor of database  name   phone   snail address   email address    laurent candillier         avenue jean rieux        toulouse   laurent     nomao com         data set information     the dataset has been enriched during the nomao challenge  organized along with the alra workshop  active learning in real world applications   held at the ecml pkdd      conference          number of instances           instances  mix of continuous and nominal  labeled by human expert     first        instances have been labeled with  human prior    see the corresponding article described in section     past usage  for more details     next     instances have been labeled using the active learning method called  marg    next     instances refer to the active method called  wmarg    next     instances refer to the active method called  wmarg     next       instances refer to the active method called  rand   random selection      last instances have been labeled during the corresponding challenge   more details can be found in   next     instances refer to the active method called  baseline    next     instances refer to the active method called  nomao    and last     instances refer to the active method called  tsun           number of attributes         attributes     continuous     nominal  including the attributes  label  and  id        the features are separated by comma          attribute information      missing data are allowed  represented by question marks         labels are    if the concerned spots must be merged     if they do not refer to the same entity       id  name is composed of the names of the spots that are compared  separated by a sharp  #         clean name intersect min  continuous        clean name intersect max  continuous        clean name levenshtein sim  continuous        clean name trigram sim  continuous        clean name levenshtein term  continuous        clean name trigram term  continuous        clean name including  n s m        clean name equality  n s m         city intersect min  continuous         city intersect max  continuous         city levenshtein sim  continuous         city trigram sim  continuous         city levenshtein term  continuous         city trigram term  continuous         city including  n s m         city equality  n s m         zip intersect min  continuous         zip intersect max  continuous         zip levenshtein sim  continuous         zip trigram sim  continuous         zip levenshtein term  continuous         zip trigram term  continuous         zip including  n s m         zip equality  n s m         street intersect min  continuous         street intersect max  continuous         street levenshtein sim  continuous         street trigram sim  continuous         street levenshtein term  continuous         street trigram term  continuous         street including  n s m         street equality  n s m         website intersect min  continuous         website intersect max  continuous         website levenshtein sim  continuous         website trigram sim  continuous         website levenshtein term  continuous         website trigram term  continuous         website including  n s m         website equality  n s m         countryname intersect min  continuous         countryname intersect max  continuous         countryname levenshtein sim  continuous         countryname trigram sim  continuous         countryname levenshtein term  continuous         countryname trigram term  continuous         countryname including  n s m         countryname equality  n s m         geocoderlocalityname intersect min  continuous         geocoderlocalityname intersect max  continuous         geocoderlocalityname levenshtein sim  continuous         geocoderlocalityname trigram sim  continuous         geocoderlocalityname levenshtein term  continuous         geocoderlocalityname trigram term  continuous         geocoderlocalityname including  n s m         geocoderlocalityname equality  n s m         geocoderinputaddress intersect min  continuous         geocoderinputaddress intersect max  continuous         geocoderinputaddress levenshtein sim  continuous         geocoderinputaddress trigram sim  continuous         geocoderinputaddress levenshtein term  continuous         geocoderinputaddress trigram term  continuous         geocoderinputaddress including  n s m         geocoderinputaddress equality  n s m         geocoderoutputaddress intersect min  continuous         geocoderoutputaddress intersect max  continuous         geocoderoutputaddress levenshtein sim  continuous         geocoderoutputaddress trigram sim  continuous         geocoderoutputaddress levenshtein term  continuous         geocoderoutputaddress trigram term  continuous         geocoderoutputaddress including  n s m         geocoderoutputaddress equality  n s m         geocoderpostalcodenumber intersect min  continuous         geocoderpostalcodenumber intersect max  continuous         geocoderpostalcodenumber levenshtein sim  continuous         geocoderpostalcodenumber trigram sim  continuous         geocoderpostalcodenumber levenshtein term  continuous         geocoderpostalcodenumber trigram term  continuous         geocoderpostalcodenumber including  n s m         geocoderpostalcodenumber equality  n s m         geocodercountrynamecode intersect min  continuous         geocodercountrynamecode intersect max  continuous         geocodercountrynamecode levenshtein sim  continuous         geocodercountrynamecode trigram sim  continuous         geocodercountrynamecode levenshtein term  continuous         geocodercountrynamecode trigram term  continuous         geocodercountrynamecode including  n s m         geocodercountrynamecode equality  n s m         phone diff  continuous         phone levenshtein  continuous         phone trigram  continuous         phone equality  n s m         fax diff  continuous         fax levenshtein  continuous         fax trigram  continuous         fax equality  n s m         street number diff  continuous         street number levenshtein  continuous          street number trigram  continuous          street number equality  n s m          geocode coordinates long diff  continuous          geocode coordinates long levenshtein  continuous          geocode coordinates long trigram  continuous          geocode coordinates long equality  n s m          geocode coordinates lat diff  continuous          geocode coordinates lat levenshtein  continuous          geocode coordinates lat trigram  continuous          geocode coordinates lat equality  n s m          coordinates long diff  continuous          coordinates long levenshtein  continuous          coordinates long trigram  continuous          coordinates long equality  n s m          coordinates lat diff  continuous          coordinates lat levenshtein  continuous          coordinates lat trigram  continuous          coordinates lat equality  n s m          geocode coordinates diff  continuous          coordinates diff  continuous          label            relevant papers  laurent candillier and vincent lemaire  design and analysis of the nomao challenge   active learning in the real world  in  proceedings of the alra   active learning in real world applications  workshop ecml pkdd       friday  september           bristol  uk  nomao nomao,5,"['nomao', 'laurent', 'candillier', 'lemaire', 'design', 'analysis', 'learning', 'world', 'proceeding', 'alra', 'world', 'application', 'place', 'phone', 'localization', 'deduplication', 'place', 'compare', 'spot', 'characteristic', 'univariate', 'area', 'computer', 'characteristic', 'owner', 'address', 'email', 'address', 'donor', 'address', 'email', 'address', 'laurent', 'com', 'alra', 'workshop', 'learning', 'world', 'application', 'conference', 'mix', 'expert', 'article', 'section', 'usage', 'detail', 'learning', 'method', 'method', 'method', 'method', 'challenge', 'detail', 'method', 'method', 'method', 'question', 'mark', 'label', 'spot', 'entity', 'spot', 'term', 'term', 'equality', 'city', 'term', 'trigram', 'term', 'city', 'equality', 'zip', 'zip', 'levenshtein', 'sim', 'trigram', 'sim', 'zip', 'levenshtein', 'term', 'zip', 'trigram', 'term', 'zip', 'zip', 'equality', 'term', 'term', 'street', 'equality', 'website', 'website', 'website', 'website', 'website', 'term', 'website', 'term', 'website', 'website', 'equality', 'sim', 'term', 'term', 'equality', 'sim', 'term', 'term', 'equality', 'geocoderinputaddress', 'sim', 'sim', 'term', 'trigram', 'term', 'geocoderinputaddress', 'geocoderinputaddress', 'equality', 'levenshtein', 'sim', 'trigram', 'sim', 'term', 'trigram', 'term', 'equality', 'term', 'term', 'equality', 'sim', 'term', 'term', 'equality', 'phone', 'phone', 'levenshtein', 'phone', 'phone', 'equality', 'fax', 'fax', 'equality', 'street', 'diff', 'street', 'equality', 'diff', 'equality', 'coordinate', 'coordinate', 'coordinate', 'equality', 'diff', 'trigram', 'equality', 'equality', 'laurent', 'lemaire', 'design', 'analysis', 'learning', 'world', 'proceeding', 'alra', 'world', 'application']",['nomao']
2001,23517,numerai28.6,   please cite            encrypted stock market training data from numer ai      the data is cleaned  regularized and encrypted global equity data  the first    columns  feature    feature    are features  and target is the binary class you re trying to predict  numerai     numerai28.6,11,"['numerai28.6', 'stock', 'market', 'equity', 'numerai']",['numerai28.6']
2002,26,nursery,    title  nursery database       sources       a  creator  vladislav rajkovic et al      experts       b  donors  marko bohanec    marko bohanec ijs si                  blaz zupan       blaz zupan ijs si       c  date  june             past usage        the hierarchical decision model  from which this dataset is     derived  was first presented in        m  olave  v  rajkovic  m  bohanec  an application for admission in     public school systems  in  i  th  m  snellen and w  b  h  j  van de     donk and j  p  baquiast  editors  expert systems in public     administration  pages          elsevier science publishers  north     holland                within machine learning  this dataset was used for the evaluation     of hint  hierarchy induction tool   which was proved to be able to     completely reconstruct the original hierarchical model  this      together with a comparison with c     is presented in       b  zupan  m  bohanec  i  bratko  j  demsar  machine learning by     function decomposition  icml     nashville  tn        to appear        relevant information paragraph        nursery database was derived from a hierarchical decision model     originally developed to rank applications for nursery schools  it     was used during several years in      s when there was excessive     enrollment to these schools in ljubljana  slovenia  and the     rejected applications frequently needed an objective     explanation  the final decision depended on three subproblems      occupation of parents and child s nursery  family structure and     financial standing  and social and health picture of the family      the model was developed within expert system shell for decision     making dex  m  bohanec  v  rajkovic  expert system for decision     making  sistemica       pp                         the hierarchical model ranks nursery school applications according     to the following concept structure        nursery            evaluation of applications for nursery schools       employ           employment of parents and child s nursery         parents        parents  occupation         has nurs       child s nursery       struct finan     family structure and financial standings         structure      family structure           form         form of the family           children     number of children         housing        housing conditions         finance        financial standing of the family       soc health       social and health picture of the family         social         social conditions         health         health conditions       input attributes are printed in lowercase  besides the target     concept  nursery  the model includes four intermediate concepts      employ  struct finan  structure  soc health  every concept is in     the original model related to its lower level descendants by a set     of examples  for these examples sets see             the nursery database contains examples with the structural     information removed  i e   directly relates nursery to the eight input     attributes  parents  has nurs  form  children  housing  finance      social  health        because of known underlying concept structure  this database may be     particularly useful for testing constructive induction and     structure discovery methods        number of instances             instances completely cover the attribute space        number of attributes          attribute values        parents        usual  pretentious  great pret     has nurs       proper  less proper  improper  critical  very crit     form           complete  completed  incomplete  foster     children                more     housing        convenient  less conv  critical     finance        convenient  inconv     social         non prob  slightly prob  problematic     health         recommended  priority  not recom       missing attribute values  none       class distribution  number of instances per class        class        n         n                                           not recom                          recommend                          very recom                         priority                           spec prior                       information about the dataset  classtype  nominal  classindex  last nursery nursery,7,"['nursery', 'nursery', 'creator', 'expert', 'donor', 'decision', 'application', 'admission', 'school', 'system', 'baquiast', 'editor', 'expert', 'system', 'administration', 'science', 'publisher', 'machine', 'evaluation', 'comparison', 'machine', 'function', 'decomposition', 'nursery', 'decision', 'application', 'nursery', 'school', 'enrollment', 'school', 'application', 'explanation', 'decision', 'subproblem', 'occupation', 'parent', 'child', 'nursery', 'family', 'structure', 'standing', 'health', 'picture', 'family', 'expert', 'system', 'shell', 'decision', 'expert', 'system', 'decision', 'making', 'nursery', 'school', 'application', 'concept', 'structure', 'nursery', 'evaluation', 'application', 'nursery', 'school', 'employment', 'parent', 'child', 'nursery', 'parent', 'parent', 'occupation', 'nur', 'child', 'nursery', 'family', 'structure', 'standing', 'structure', 'family', 'structure', 'form', 'form', 'family', 'child', 'child', 'housing', 'housing', 'condition', 'finance', 'standing', 'family', 'health', 'picture', 'family', 'condition', 'health', 'health', 'condition', 'concept', 'nursery', 'concept', 'structure', 'concept', 'level', 'descendant', 'nursery', 'nursery', 'parent', 'nur', 'child', 'housing', 'finance', 'concept', 'structure', 'induction', 'structure', 'discovery', 'method', 'space', 'parent', 'nur', 'crit', 'form', 'child', 'housing', 'conv', 'finance', 'prob', 'health', 'priority', 'nursery', 'nursery']",['nursery']
2003,394,oh5.wc,   please cite    oh  wc oh5.wc,6,['oh5.wc'],['oh5.wc']
2004,311,oil_spill,  please cite        oil dataset  past usage     kubat  m   holte  r   oil spill oil_spill,9,"['oil_spill', 'oil', 'spill']",['oil_spill']
2005,1491,one-hundred-plants-margin,   please cite    charles mallah  james cope  james orwell  plant leaf classification using probabilistic integration of shape  texture and margin features  signal processing  pattern recognition and applications  in press                ### description    one hundred plant species leaves dataset  class   margin       ### sources           a  original owners of colour leaves samples      james cope  thibaut beghin  paolo remagnino  sarah barman      the colour images are not included      the leaves were collected in the royal botanic gardens  kew  uk      email  james cope kingston ac uk             b  this dataset consists of work carried out by james cope  charles mallah  and james orwell      donor of database charles mallah  charles mallah kingston ac uk  james cope   james cope kingston ac uk           ### dataset information    the original data directory contains the binary images  masks  of the leaf samples  colour images not included    there are three features for each image  shape  margin and texture   for each feature  a    element vector is given per leaf sample   these vectors are taken as a contiguous descriptor  for shape  or histograms  for texture and margin    so  there are three different files  one for each feature problem         data sha    txt     prediction based on shape      data tex    txt     prediction based on texture      data mar    txt     prediction based on margin    dataset provided here        each row has a    element feature vector followed by the class label   there is a total of      samples with    samples per leaf class      classes   and no missing values     ### attributes information    three    element feature vectors per sample     ### relevant papers    charles mallah  james cope  james orwell    plant leaf classification using probabilistic integration of shape  texture and margin features    signal processing  pattern recognition and applications  in press     j  cope  p  remagnino  s  barman  and p  wilkin   plant texture classification using gabor co occurrences   advances in visual computing   pages                   t  beghin  j  cope  p  remagnino  and s  barman   shape and texture based plant leaf classification    in  advanced concepts for intelligent vision systems   pages          springer        one hundred plants margin one-hundred-plants-margin,25,"['one-hundred-plants-margin', 'plant', 'leaf', 'integration', 'shape', 'texture_margin', 'processing', 'pattern', 'recognition', 'application', 'press', 'plant', 'specie', 'owner', 'colour_leave', 'colour_leave', 'work', 'donor', 'directory', 'mask', 'leaf', 'colour', 'shape', 'margin', 'texture', 'element', 'vector', 'leaf', 'vector', 'descriptor', 'shape', 'texture_margin', 'texture_margin', 'element', 'vector', 'label', 'total', 'leaf', 'element', 'vector', 'plant', 'leaf', 'integration', 'shape', 'texture_margin', 'signal', 'processing', 'pattern', 'recognition', 'application', 'press', 'barman', 'plant', 'texture', 'advance', 'page', 'shape', 'plant', 'leaf', 'concept', 'vision', 'system', 'plant', 'margin', 'plant', 'margin']",['one-hundred-plants-margin']
2006,1492,one-hundred-plants-shape,   please cite    charles mallah  james cope  james orwell  plant leaf classification using probabilistic integration of shape  texture and margin features  signal processing  pattern recognition and applications  in press                ### description    one hundred plant species leaves dataset  class   shape       ### sources           a  original owners of colour leaves samples      james cope  thibaut beghin  paolo remagnino  sarah barman      the colour images are not included      the leaves were collected in the royal botanic gardens  kew  uk      email  james cope kingston ac uk             b  this dataset consists of work carried out by james cope  charles mallah  and james orwell      donor of database charles mallah  charles mallah kingston ac uk  james cope   james cope kingston ac uk           ### dataset information    the original data directory contains the binary images  masks  of the leaf samples  colour images not included    there are three features for each image  shape  margin and texture   for each feature  a    element vector is given per leaf sample   these vectors are taken as a contiguous descriptor  for shape  or histograms  for texture and margin    so  there are three different files  one for each feature problem         data sha    txt     prediction based on shape    dataset provided here         data tex    txt     prediction based on texture      data mar    txt     prediction based on margin      each row has a    element feature vector followed by the class label   there is a total of      samples with    samples per leaf class      classes   and no missing values     ### attributes information    three    element feature vectors per sample     ### relevant papers    charles mallah  james cope  james orwell    plant leaf classification using probabilistic integration of shape  texture and margin features    signal processing  pattern recognition and applications  in press     j  cope  p  remagnino  s  barman  and p  wilkin   plant texture classification using gabor co occurrences   advances in visual computing   pages                   t  beghin  j  cope  p  remagnino  and s  barman   shape and texture based plant leaf classification    in  advanced concepts for intelligent vision systems   pages          springer        one hundred plants shape one-hundred-plants-shape,24,"['one-hundred-plants-shape', 'plant', 'leaf', 'integration', 'shape', 'texture_margin', 'processing', 'pattern', 'recognition', 'application', 'press', 'plant', 'specie', 'shape', 'owner', 'colour_leave', 'colour_leave', 'work', 'donor', 'directory', 'mask', 'leaf', 'colour', 'shape', 'margin', 'texture', 'element', 'vector', 'leaf', 'vector', 'descriptor', 'shape', 'texture_margin', 'shape', 'texture', 'element', 'vector', 'label', 'total', 'leaf', 'element', 'vector', 'plant', 'leaf', 'integration', 'shape', 'texture_margin', 'signal', 'processing', 'pattern', 'recognition', 'application', 'press', 'barman', 'plant', 'texture', 'advance', 'page', 'shape', 'plant', 'leaf', 'concept', 'vision', 'system', 'plant', 'plant', 'shape']",['one-hundred-plants-shape']
2007,1493,one-hundred-plants-texture,   please cite    charles mallah  james cope  james orwell  plant leaf classification using probabilistic integration of shape  texture and margin features  signal processing  pattern recognition and applications  in press                ### description    one hundred plant species leaves dataset  class   texture       ### sources           a  original owners of colour leaves samples      james cope  thibaut beghin  paolo remagnino  sarah barman      the colour images are not included      the leaves were collected in the royal botanic gardens  kew  uk      email  james cope kingston ac uk             b  this dataset consists of work carried out by james cope  charles mallah  and james orwell      donor of database charles mallah  charles mallah kingston ac uk  james cope   james cope kingston ac uk           ### dataset information    the original data directory contains the binary images  masks  of the leaf samples  colour images not included    there are three features for each image  shape  margin and texture   for each feature  a    element vector is given per leaf sample   these vectors are taken as a contiguous descriptor  for shape  or histograms  for texture and margin    so  there are three different files  one for each feature problem         data sha    txt     prediction based on shape      data tex    txt     prediction based on texture    dataset provided here          data mar    txt     prediction based on margin     each row has a    element feature vector followed by the class label   there is a total of      samples with    samples per leaf class      classes   and no missing values     ### attributes information    three    element feature vectors per sample     ### relevant papers    charles mallah  james cope  james orwell    plant leaf classification using probabilistic integration of shape  texture and margin features    signal processing  pattern recognition and applications  in press     j  cope  p  remagnino  s  barman  and p  wilkin   plant texture classification using gabor co occurrences   advances in visual computing   pages                   t  beghin  j  cope  p  remagnino  and s  barman   shape and texture based plant leaf classification    in  advanced concepts for intelligent vision systems   pages          springer        one hundred plants texture one-hundred-plants-texture,26,"['one-hundred-plants-texture', 'plant', 'leaf', 'integration', 'shape', 'texture_margin', 'processing', 'pattern', 'recognition', 'application', 'press', 'plant', 'specie', 'texture', 'owner', 'colour_leave', 'colour_leave', 'work', 'donor', 'directory', 'mask', 'leaf', 'colour', 'shape', 'margin', 'texture', 'element', 'vector', 'leaf', 'vector', 'descriptor', 'shape', 'texture_margin', 'texture_margin', 'element', 'vector', 'label', 'total', 'leaf', 'element', 'vector', 'plant', 'leaf', 'integration', 'shape', 'texture_margin', 'signal', 'processing', 'pattern', 'recognition', 'application', 'press', 'barman', 'plant', 'texture', 'advance', 'page', 'shape', 'plant', 'leaf', 'concept', 'vision', 'system', 'plant', 'plant', 'texture']",['one-hundred-plants-texture']
2008,28,optdigits,   please cite     uci citation policy           title of database  optical recognition of handwritten digits         source     e  alpaydin  c  kaynak    department of computer engineering    bogazici university        istanbul turkey    alpaydin boun edu tr    july              past usage     c  kaynak        methods of combining multiple classifiers and their    applications to handwritten digit recognition      msc thesis  institute of graduate studies in science and     engineering  bogazici university        e  alpaydin  c  kaynak        cascading classifiers  kybernetika     to appear  ftp   ftp icsi berkeley edu pub ai ethem kyb ps z         relevant information     we used preprocessing programs made available by nist to extract    normalized bitmaps of handwritten digits from a preprinted form  from    a total of    people     contributed to the training set and different       to the test set    x   bitmaps are divided into nonoverlapping     blocks of  x  and the number of on pixels are counted in each block     this generates an input matrix of  x  where each element is an     integer in the range        this reduces dimensionality and gives     invariance to small distortions        for info on nist preprocessing routines  see     m  d  garris  j  l  blue  g  t  candela  d  l  dimmick  j  geist      p  j  grother  s  a  janet  and c  l  wilson  nist form based     handprint recognition system  nistir                     number of instances    optdigits tra training         optdigits tes testing              the way we used the dataset was to use half of training for     actual training  one fourth for validation and one fourth    for writer dependent testing  the test set was used for     writer independent testing and is the actual quality measure          number of attributes       input   class attribute         for each attribute     all input attributes are integers in the range           the last attribute is the class code              missing attribute values    none         class distribution    class  no of examples in training set                                                                                                                     class  no of examples in testing set                                                                                                                    accuracy on the testing set with k nn    using euclidean distance as the metric       k                   k                   k                   k                   k                   k                   k                   k                   k                   k                   k                optdigits optdigits,9,"['optdigits', 'digit', 'engineering', 'usage', 'method', 'classifier', 'application', 'digit', 'science', 'engineering', 'classifier', 'preprocessing', 'nist', 'bitmap', 'digit', 'form', 'total', 'people', 'bitmap', 'block', 'block', 'matrix', 'element', 'integer', 'range', 'dimensionality', 'invariance', 'distortion', 'info', 'routine', 'handprint', 'recognition', 'system', 'optdigit', 'way', 'half', 'validation', 'writer', 'testing', 'writer', 'testing', 'quality', 'measure', 'integer', 'range', 'code', 'testing', 'accuracy', 'testing', 'distance', 'optdigit']",['optdigits']
2009,41482,osales,multivariate regression data set from     this is a pre processed version of the dataset used in kaggles online product sales competition  kaggle       that concerns the prediction of the online sales of consumer products  each row in the dataset corresponds to a different product that is described by various product features as well as features of an advertising campaign  there are    target variables corresponding to the monthly sales for the first    months after the product launches  for the purposes of this study we removed examples with missing values in any target variable      out of      and attributes with one distinct value      out of       osales osales,6,"['osales', 'pre', 'kaggle', 'product', 'sale', 'competition', 'sale', 'consumer', 'product', 'correspond', 'product', 'product', 'advertising', 'campaign', 'sale', 'month', 'product', 'purpose', 'osale']",['osales']
2010,1086,ovarianTumour, data from the rsctc      discovery challenge  all datasets contain between     and     samples  characterized by values of                 attributes  samples are assigned to several        classes  all attributes are numeric and represent measurements from dna microarrays  attributes are normalized in some way   in test data you should expect similar distributions of attribute values as in the example data   source   ovariantumour ovarianTumour,13,"['ovarianTumour', 'challenge', 'measurement', 'way', 'ovariantumour']",['ovarianTumour']
2011,41197,ozone,los angeles ozone pollution data       ozone ozone,5,"['ozone', 'ozone', 'pollution', 'ozone', 'ozone']",['ozone']
